Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Steering,Throttle,Brake,LocalVelX,LocalVelY,LocalVelZ,AccLat,AccLong,AccVert,Yaw,Pitch,Roll,DistFromIdeal,Curva,LapTime
281.38,60.483,0.033,-91.173,-31.155,-0.002,-8.067,0.496,1.000,0.000,0.110,-0.201,32.182,7.363,0.073,2.588,255.287,359.647,0.124,63.237,,9.46
281.40,59.859,0.033,-91.333,-31.244,-0.003,-7.923,0.496,1.000,0.000,0.111,-0.202,32.232,8.090,-0.068,2.506,255.573,359.647,0.168,63.853,,9.48
281.42,59.233,0.033,-91.490,-31.334,-0.004,-7.767,0.487,1.000,0.000,0.124,-0.204,32.282,8.650,-0.122,2.476,255.856,359.647,0.275,64.470,,9.50
281.44,58.605,0.033,-91.646,-31.419,-0.003,-7.634,0.487,1.000,0.000,0.115,-0.203,32.333,7.473,0.020,2.531,256.138,359.646,0.161,65.088,,9.52
281.46,57.976,0.033,-91.799,-31.502,-0.002,-7.503,0.487,1.000,0.000,0.105,-0.203,32.382,7.344,0.021,2.462,256.417,359.645,0.105,65.706,,9.54
281.48,57.344,0.033,-91.947,-31.587,-0.004,-7.349,0.496,1.000,0.000,0.121,-0.205,32.430,8.476,-0.144,2.368,256.687,359.645,0.255,66.324,,9.56
281.50,56.711,0.033,-92.094,-31.669,-0.004,-7.211,0.496,1.000,0.000,0.123,-0.206,32.479,7.653,-0.068,2.467,256.954,359.645,0.219,66.944,,9.58
281.52,56.077,0.033,-92.239,-31.747,-0.002,-7.091,0.496,1.000,0.000,0.105,-0.204,32.528,6.714,0.094,2.440,257.224,359.643,0.076,67.564,,9.60
281.54,55.441,0.033,-92.379,-31.827,-0.003,-6.945,0.526,1.000,0.000,0.112,-0.206,32.575,7.995,-0.111,2.342,257.492,359.643,0.198,68.184,,9.62
281.56,54.803,0.032,-92.517,-31.908,-0.004,-6.795,0.526,1.000,0.000,0.125,-0.208,32.623,8.186,-0.123,2.362,257.757,359.643,0.281,68.804,,9.64
281.58,54.164,0.032,-92.654,-31.983,-0.002,-6.670,0.603,1.000,0.000,0.107,-0.206,32.670,6.873,0.107,2.374,258.030,359.641,0.109,69.426,,9.66
281.60,53.524,0.032,-92.786,-32.059,-0.002,-6.526,0.603,1.000,0.000,0.104,-0.207,32.716,7.809,-0.032,2.266,258.310,359.641,0.136,70.048,,9.68
281.62,52.881,0.032,-92.915,-32.138,-0.003,-6.355,0.622,1.000,0.000,0.126,-0.209,32.759,9.181,-0.141,2.172,258.591,359.642,0.319,70.670,,9.70
281.64,52.237,0.032,-93.042,-32.214,-0.002,-6.202,0.622,1.000,0.000,0.122,-0.208,32.804,8.240,0.012,2.244,258.888,359.642,0.209,71.293,,9.72
281.66,51.592,0.032,-93.166,-32.287,0.001,-6.039,0.622,1.000,0.000,0.109,-0.206,32.846,8.694,0.100,2.098,259.214,359.640,0.127,2.106,"Curva 2.",9.74
281.68,50.945,0.032,-93.285,-32.364,-0.001,-5.842,0.622,1.000,0.000,0.125,-0.208,32.886,10.359,-0.165,1.976,259.547,359.641,0.304,2.280,"Curva 2.",9.76
281.70,50.297,0.032,-93.401,-32.440,-0.003,-5.655,0.622,1.000,0.000,0.134,-0.210,32.928,9.906,-0.122,2.093,259.877,359.641,0.297,2.614,"Curva 2.",9.78
281.72,49.648,0.032,-93.514,-32.509,0.001,-5.487,0.622,1.000,0.000,0.120,-0.208,32.968,8.851,0.129,1.990,260.210,359.639,0.120,3.057,"Curva 2.",9.80
281.74,48.996,0.032,-93.622,-32.579,-0.002,-5.292,0.622,1.000,0.000,0.134,-0.210,33.005,10.189,-0.178,1.860,260.539,359.639,0.233,3.569,"Curva 2.",9.82
281.76,48.344,0.032,-93.726,-32.651,-0.005,-5.090,0.622,1.000,0.000,0.156,-0.213,33.044,10.553,-0.217,1.910,260.866,359.640,0.351,4.125,"Curva 2.",9.84
281.78,47.690,0.032,-93.829,-32.718,-0.002,-4.923,0.700,1.000,0.000,0.138,-0.211,33.085,8.779,0.106,2.033,261.204,359.638,0.156,4.710,"Curva 2.",9.86
281.80,47.035,0.032,-93.926,-32.784,-0.002,-4.743,0.700,1.000,0.000,0.127,-0.212,33.124,9.385,-0.043,1.937,261.548,359.637,0.147,5.314,"Curva 2.",9.88
281.82,46.378,0.032,-94.019,-32.851,-0.004,-4.533,0.700,1.000,0.000,0.149,-0.215,33.161,10.860,-0.202,1.852,261.884,359.637,0.360,5.932,"Curva 2.",9.90
281.84,45.720,0.032,-94.109,-32.917,-0.004,-4.351,0.768,1.000,0.000,0.145,-0.215,33.202,9.469,-0.012,2.045,262.219,359.636,0.247,6.559,"Curva 2.",9.92
281.86,45.061,0.032,-94.197,-32.979,0.000,-4.171,0.768,1.000,0.000,0.129,-0.212,33.241,9.289,0.165,1.900,262.568,359.634,0.114,7.195,"Curva 2.",9.94
281.88,44.400,0.032,-94.277,-33.042,-0.002,-3.942,0.884,1.000,0.000,0.152,-0.215,33.275,11.775,-0.197,1.724,262.933,359.635,0.346,7.836,"Curva 2.",9.96
281.90,43.739,0.032,-94.354,-33.107,-0.003,-3.716,0.884,1.000,0.000,0.163,-0.216,33.313,11.581,-0.149,1.896,263.313,359.636,0.377,8.482,"Curva 2.",9.98
281.92,43.076,0.032,-94.430,-33.165,0.003,-3.509,0.884,1.000,0.000,0.138,-0.211,33.349,10.634,0.267,1.771,263.723,359.633,0.156,9.132,"Curva 2.",10.00
281.94,42.412,0.032,-94.498,-33.221,0.001,-3.264,0.903,1.000,0.000,0.143,-0.214,33.380,12.444,-0.176,1.548,264.141,359.633,0.272,9.786,"Curva 2.",10.02
281.96,41.747,0.032,-94.560,-33.277,-0.003,-2.990,0.903,1.000,0.000,0.177,-0.217,33.410,13.890,-0.308,1.469,264.558,359.636,0.471,10.441,"Curva 2.",10.04
281.98,41.080,0.032,-94.620,-33.331,0.001,-2.740,0.903,1.000,0.000,0.172,-0.213,33.442,12.690,0.119,1.588,265.004,359.634,0.283,11.099,"Curva 2.",10.06
282.00,40.413,0.032,-94.674,-33.379,0.003,-2.484,0.903,1.000,0.000,0.157,-0.212,33.470,12.956,0.070,1.381,265.473,359.632,0.196,11.759,"Curva 2.",10.08
282.02,39.745,0.032,-94.720,-33.424,-0.002,-2.187,0.893,1.000,0.000,0.183,-0.217,33.494,14.960,-0.395,1.204,265.940,359.634,0.448,12.421,"Curva 2.",10.10
282.04,39.076,0.032,-94.763,-33.472,-0.004,-1.911,0.893,1.000,0.000,0.190,-0.219,33.525,13.935,-0.209,1.544,266.405,359.634,0.400,13.084,"Curva 2.",10.12
282.06,38.406,0.032,-94.801,-33.515,0.002,-1.658,0.893,1.000,0.000,0.169,-0.215,33.555,12.764,0.273,1.462,266.879,359.629,0.173,13.748,"Curva 2.",10.14
282.08,37.735,0.032,-94.832,-33.553,-0.002,-1.366,0.893,1.000,0.000,0.184,-0.220,33.580,14.646,-0.336,1.234,267.351,359.630,0.353,14.414,"Curva 2.",10.16
282.10,37.063,0.032,-94.856,-33.594,-0.006,-1.073,0.893,1.000,0.000,0.206,-0.224,33.610,14.739,-0.335,1.476,267.816,359.631,0.479,15.080,"Curva 2.",10.18
282.12,36.391,0.031,-94.879,-33.635,0.000,-0.825,0.893,1.000,0.000,0.180,-0.220,33.644,12.467,0.261,1.657,268.287,359.627,0.209,15.748,"Curva 2.",10.20
282.14,35.717,0.031,-94.894,-33.670,-0.001,-0.554,0.893,1.000,0.000,0.175,-0.221,33.673,13.587,-0.099,1.449,268.759,359.626,0.236,16.416,"Curva 2.",10.22
282.16,35.044,0.031,-94.901,-33.701,-0.006,-0.251,0.893,1.000,0.000,0.205,-0.226,33.700,15.164,-0.385,1.348,269.222,359.628,0.501,17.085,"Curva 2.",10.24
282.18,34.369,0.031,-94.906,-33.736,-0.003,0.010,0.903,1.000,0.000,0.193,-0.224,33.735,13.067,0.049,1.722,269.688,359.627,0.316,17.755,"Curva 2.",10.26
282.20,33.694,0.031,-94.906,-33.766,0.003,0.264,0.913,1.000,0.000,0.168,-0.220,33.766,12.670,0.228,1.508,270.162,359.624,0.151,18.426,"Curva 2.",10.28
282.22,33.018,0.031,-94.897,-33.786,-0.003,0.566,0.913,1.000,0.000,0.194,-0.224,33.790,15.109,-0.388,1.191,270.628,359.627,0.439,19.097,"Curva 2.",10.30
282.24,32.342,0.031,-94.884,-33.813,-0.005,0.850,0.961,1.000,0.000,0.206,-0.226,33.823,14.166,-0.252,1.608,271.089,359.628,0.445,19.769,"Curva 2.",10.32
282.26,31.665,0.031,-94.868,-33.837,0.003,1.096,0.961,1.000,0.000,0.173,-0.219,33.854,12.273,0.402,1.526,271.562,359.624,0.145,20.442,"Curva 2.",10.34
282.28,30.988,0.031,-94.843,-33.851,-0.001,1.389,0.961,1.000,0.000,0.183,-0.224,33.878,14.588,-0.322,1.205,272.039,359.625,0.323,21.114,"Curva 2.",10.36
282.30,30.310,0.031,-94.812,-33.863,-0.006,1.698,0.981,1.000,0.000,0.212,-0.228,33.904,15.386,-0.402,1.293,272.508,359.628,0.536,21.787,"Curva 2.",10.38
282.32,29.632,0.031,-94.779,-33.880,0.001,1.957,0.990,1.000,0.000,0.186,-0.223,33.935,12.905,0.275,1.505,272.991,359.625,0.237,22.461,"Curva 2.",10.40
282.34,28.954,0.031,-94.738,-33.886,0.002,2.241,0.990,1.000,0.000,0.174,-0.222,33.958,14.162,0.011,1.160,273.489,359.623,0.215,23.135,"Curva 2.",10.42
282.36,28.277,0.031,-94.689,-33.881,-0.004,2.570,0.990,1.000,0.000,0.209,-0.227,33.977,16.449,-0.457,0.932,273.983,359.627,0.545,23.809,"Curva 2.",10.44
282.38,27.599,0.031,-94.637,-33.887,-0.003,2.862,0.990,1.000,0.000,0.204,-0.226,34.006,14.490,-0.054,1.427,274.481,359.627,0.387,24.483,"Curva 2.",10.46
282.40,26.920,0.031,-94.580,-33.886,0.006,3.138,0.990,1.000,0.000,0.175,-0.219,34.030,13.776,0.380,1.145,274.996,359.622,0.153,25.158,"Curva 2.",10.48
282.42,26.243,0.031,-94.513,-33.869,-0.001,3.470,1.000,1.000,0.000,0.201,-0.226,34.045,16.581,-0.487,0.764,275.508,359.625,0.456,25.832,"Curva 2.",10.50
282.44,25.565,0.031,-94.441,-33.861,-0.006,3.791,1.000,1.000,0.000,0.221,-0.230,34.071,16.009,-0.401,1.250,276.013,359.627,0.527,26.506,"Curva 2.",10.52
282.46,24.887,0.031,-94.367,-33.857,0.004,4.061,1.000,1.000,0.000,0.184,-0.222,34.099,13.456,0.478,1.380,276.530,359.621,0.167,27.181,"Curva 2.",10.54
282.48,24.210,0.031,-94.283,-33.840,0.000,4.374,1.000,1.000,0.000,0.187,-0.228,34.120,15.611,-0.328,1.062,277.049,359.620,0.306,27.856,"Curva 2.",10.56
282.50,23.533,0.031,-94.191,-33.817,-0.007,4.714,1.000,1.000,0.000,0.223,-0.235,34.143,16.994,-0.530,1.090,277.557,359.622,0.599,28.530,"Curva 2.",10.58
282.52,22.856,0.031,-94.098,-33.810,-0.001,4.995,0.990,1.000,0.000,0.198,-0.230,34.175,13.962,0.227,1.598,278.070,359.618,0.282,29.205,"Curva 2.",10.60
282.54,22.180,0.031,-93.997,-33.790,0.003,5.284,0.990,1.000,0.000,0.174,-0.228,34.200,14.444,0.148,1.219,278.594,359.615,0.169,29.880,"Curva 2.",10.62
282.56,21.505,0.031,-93.886,-33.752,-0.005,5.630,0.990,1.000,0.000,0.214,-0.234,34.217,17.407,-0.545,0.831,279.108,359.620,0.567,30.554,"Curva 2.",10.64
282.58,20.829,0.031,-93.773,-33.730,-0.006,5.938,0.932,1.000,0.000,0.217,-0.234,34.248,15.353,-0.204,1.513,279.618,359.622,0.455,31.229,"Curva 2.",10.66
282.60,20.154,0.031,-93.655,-33.706,0.007,6.208,0.932,1.000,0.000,0.176,-0.223,34.272,13.512,0.596,1.203,280.142,359.616,0.106,31.904,"Curva 2.",10.68
282.62,19.480,0.031,-93.527,-33.658,-0.002,6.539,0.932,1.000,0.000,0.199,-0.230,34.287,16.706,-0.542,0.704,280.659,359.621,0.423,32.578,"Curva 2.",10.70
282.64,18.807,0.031,-93.393,-33.616,-0.008,6.872,0.864,1.000,0.000,0.231,-0.235,34.310,16.740,-0.518,1.136,281.164,359.625,0.602,33.252,"Curva 2.",10.72
282.66,18.134,0.031,-93.257,-33.593,0.004,7.132,0.777,1.000,0.000,0.184,-0.226,34.341,12.967,0.576,1.520,281.679,359.617,0.149,33.927,"Curva 2.",10.74
282.68,17.462,0.031,-93.113,-33.552,0.000,7.423,0.777,1.000,0.000,0.173,-0.231,34.362,14.649,-0.252,1.064,282.186,359.615,0.208,34.601,"Curva 2.",10.76
282.70,16.792,0.031,-92.959,-33.494,-0.008,7.762,0.700,1.000,0.000,0.224,-0.239,34.380,17.147,-0.590,0.863,282.669,359.620,0.642,35.274,"Curva 2.",10.78
282.72,16.121,0.030,-92.805,-33.470,-0.005,8.016,0.642,1.000,0.000,0.199,-0.236,34.415,12.669,0.078,1.718,283.137,359.617,0.280,35.949,"Curva 2.",10.80
282.74,15.451,0.030,-92.646,-33.445,0.003,8.232,0.642,1.000,0.000,0.150,-0.230,34.442,10.761,0.363,1.308,283.579,359.613,359.963,36.623,"Curva 2.",10.82
282.76,14.783,0.030,-92.475,-33.386,-0.007,8.529,0.642,1.000,0.000,0.207,-0.238,34.456,15.113,-0.631,0.731,283.983,359.620,0.508,37.296,"Curva 2.",10.84
282.78,14.115,0.030,-92.303,-33.353,-0.014,8.785,0.264,1.000,0.000,0.226,-0.241,34.489,12.831,-0.448,1.604,284.377,359.625,0.501,37.970,"Curva 2.",10.86
282.80,13.447,0.030,-92.131,-33.345,0.005,8.943,0.264,1.000,0.000,0.133,-0.226,34.523,7.715,0.949,1.641,284.794,359.616,359.865,38.645,"Curva 2.",10.88
282.82,12.780,0.030,-91.949,-33.305,-0.006,9.170,0.264,1.000,0.000,0.133,-0.235,34.543,11.492,-0.588,1.002,285.171,359.620,0.202,39.319,"Curva 2.",10.90
282.84,12.115,0.030,-91.760,-33.255,-0.010,9.440,0.264,1.000,0.000,0.206,-0.239,34.567,13.683,-0.376,1.198,285.502,359.625,0.685,39.992,"Curva 2.",10.92
282.86,11.448,0.030,-91.575,-33.251,0.001,9.582,0.000,1.000,0.000,0.135,-0.229,34.603,6.857,0.526,1.750,285.851,359.619,0.001,40.668,"Curva 2.",10.94
282.88,10.782,0.030,-91.385,-33.240,-0.001,9.714,0.000,1.000,0.000,0.076,-0.231,34.629,6.493,-0.062,1.325,286.165,359.618,359.803,41.344,"Curva 2.",10.96
282.90,10.119,0.030,-91.185,-33.207,-0.003,9.878,0.000,1.000,0.000,0.144,-0.232,34.644,8.321,-0.167,0.746,286.325,359.623,0.425,42.018,"Curva 2.",10.98
282.92,9.454,0.030,-90.988,-33.223,-0.010,9.955,0.313,1.000,0.000,0.155,-0.237,34.681,3.470,-0.382,1.834,286.423,359.626,0.193,42.695,"Curva 2.",11.00
282.94,8.787,0.030,-90.794,-33.266,-0.001,9.925,0.313,1.000,0.000,0.070,-0.230,34.714,-2.031,0.430,1.649,286.501,359.620,359.545,43.373,"Curva 2.",11.02
282.96,8.122,0.029,-90.593,-33.289,-0.006,9.936,0.535,1.000,0.000,0.075,-0.236,34.739,0.181,-0.297,1.239,286.495,359.621,359.980,44.051,"Curva 2.",11.04
282.98,7.457,0.029,-90.390,-33.298,-0.002,10.008,0.700,1.000,0.000,0.138,-0.234,34.768,3.357,0.183,1.464,286.499,359.619,0.496,44.729,"Curva 2.",11.06
283.00,6.789,0.029,-90.194,-33.324,0.000,10.013,0.700,1.000,0.000,0.040,-0.231,34.795,-0.171,0.071,1.329,286.658,359.620,359.895,45.410,"Curva 2.",11.08
283.02,6.122,0.029,-89.995,-33.332,-0.002,10.077,0.806,1.000,0.000,-0.047,-0.232,34.822,2.972,-0.081,1.325,286.900,359.623,359.813,46.092,"Curva 2.",11.10
283.04,5.457,0.029,-89.785,-33.272,0.002,10.324,0.864,1.000,0.000,0.052,-0.228,34.836,12.705,0.024,0.757,287.149,359.624,0.717,46.771,"Curva 2.",11.12
283.06,4.792,0.029,-89.578,-33.222,-0.008,10.551,0.864,1.000,0.000,0.075,-0.233,34.856,11.570,-0.587,1.002,287.493,359.631,0.498,47.453,"Curva 2.",11.14
283.08,4.126,0.030,-89.372,-33.176,0.022,10.725,0.893,1.000,0.000,-0.004,-0.208,34.866,8.959,1.531,0.504,287.923,359.621,359.775,48.135,"Curva 2.",11.16
283.10,3.465,0.030,-89.150,-33.059,0.005,11.057,0.893,1.000,0.000,0.091,-0.221,34.858,17.606,-1.000,-0.335,288.340,359.630,0.508,48.814,"Curva 2.",11.18
283.12,2.806,0.030,-88.922,-32.941,-0.010,11.415,0.893,1.000,0.000,0.216,-0.232,34.862,18.835,-1.079,0.204,288.752,359.641,0.918,49.492,"Curva 2.",11.20
283.14,2.144,0.030,-88.701,-32.895,0.021,11.579,0.893,1.000,0.000,0.099,-0.207,34.872,8.479,1.611,0.489,289.231,359.625,359.799,50.172,"Curva 2.",11.22
283.16,1.487,0.030,-88.467,-32.789,-0.006,11.859,0.893,1.000,0.000,0.094,-0.229,34.867,14.940,-1.367,-0.247,289.729,359.633,0.076,50.850,"Curva 2.",11.24
283.18,0.836,0.030,-88.219,-32.638,-0.013,12.247,0.893,1.000,0.000,0.226,-0.236,34.858,20.822,-0.769,-0.417,290.190,359.640,1.103,51.525,"Curva 2.",11.26
283.20,0.180,0.030,-87.981,-32.608,-0.009,12.404,0.855,1.000,0.000,0.103,-0.234,34.887,7.901,0.171,1.397,290.658,359.632,0.025,52.203,"Curva 2.",11.28
283.22,-0.473,0.029,-87.734,-32.522,-0.005,12.646,0.855,1.000,0.000,0.051,-0.230,34.893,12.803,0.259,0.341,291.166,359.630,359.778,52.880,"Curva 2.",11.30
283.24,-1.118,0.029,-87.469,-32.343,-0.003,13.054,0.690,1.000,0.000,0.199,-0.230,34.877,22.250,-0.328,-0.773,291.644,359.634,1.069,53.552,"Curva 2.",11.32
283.26,-1.767,0.029,-87.212,-32.300,-0.019,13.262,0.690,1.000,0.000,0.150,-0.242,34.916,10.478,-0.852,1.912,292.075,359.636,0.366,54.227,"Curva 2.",11.34
283.28,-2.416,0.029,-86.951,-32.241,0.021,13.443,0.448,1.000,0.000,0.043,-0.211,34.930,9.465,2.046,0.726,292.566,359.620,359.567,54.903,"Curva 2.",11.36
283.30,-3.056,0.030,-86.672,-32.073,0.006,13.811,0.448,1.000,0.000,0.160,-0.224,34.919,20.189,-1.023,-0.523,293.030,359.626,0.770,55.574,"Curva 2.",11.38
283.32,-3.697,0.029,-86.394,-32.000,-0.021,14.058,0.032,1.000,0.000,0.185,-0.245,34.951,12.782,-1.500,1.581,293.409,359.638,0.707,56.246,"Curva 2.",11.40
283.34,-4.342,0.030,-86.122,-31.994,0.027,14.139,0.000,1.000,0.000,0.044,-0.209,34.978,3.786,2.414,1.359,293.774,359.613,359.432,56.921,"Curva 2.",11.42
283.36,-4.979,0.029,-85.833,-31.913,-0.011,14.347,0.000,1.000,0.000,0.097,-0.241,34.988,11.150,-1.930,0.502,294.047,359.624,0.138,57.592,"Curva 2.",11.44
283.38,-5.614,0.029,-85.538,-31.828,-0.015,14.591,0.000,1.000,0.000,0.215,-0.245,35.012,12.853,-0.389,1.171,294.269,359.630,0.983,58.263,"Curva 2.",11.46
283.40,-6.256,0.029,-85.256,-31.879,0.001,14.567,0.000,1.000,0.000,0.057,-0.233,35.049,-2.142,0.726,1.816,294.467,359.618,359.548,58.939,"Curva 2.",11.48
283.42,-6.895,0.029,-84.967,-31.921,-0.027,14.549,0.000,1.000,0.000,-0.022,-0.254,35.080,-1.685,-1.416,1.546,294.544,359.629,359.309,59.614,"Curva 2.",11.50
283.44,-7.528,0.029,-84.664,-31.863,0.011,14.707,0.000,1.000,0.000,0.176,-0.224,35.092,8.436,1.787,0.631,294.484,359.621,0.889,60.286,"Curva 2.",11.52
283.46,-8.169,0.028,-84.375,-31.933,-0.027,14.636,0.000,1.000,0.000,0.116,-0.249,35.126,-4.671,-1.922,1.680,294.435,359.639,0.063,60.963,"Curva 2.",11.54
283.48,-8.812,0.028,-84.092,-32.012,-0.001,14.500,0.000,1.000,0.000,-0.048,-0.223,35.142,-7.851,1.157,0.791,294.454,359.640,358.963,61.643,"Curva 2.",11.56
283.50,-9.448,0.029,-83.791,-31.975,0.009,14.603,0.000,1.000,0.000,0.053,-0.214,35.151,5.425,0.432,0.468,294.456,359.637,0.466,62.319,"Curva 2.",11.58
283.52,-10.087,0.028,-83.497,-31.987,-0.013,14.627,0.000,1.000,0.000,0.078,-0.230,35.172,0.864,-1.087,1.045,294.442,359.648,0.680,62.997,"Curva 2.",11.60
283.54,-10.733,0.029,-83.218,-32.068,0.027,14.454,0.000,1.000,0.000,-0.132,-0.200,35.174,-9.616,1.825,0.123,294.482,359.633,359.047,63.681,"Curva 2.",11.62
283.56,-11.371,0.029,-82.922,-32.057,-0.016,14.534,0.000,1.000,0.000,-0.057,-0.235,35.197,3.887,-2.163,1.112,294.481,359.645,359.929,64.360,"Curva 2.",11.64
283.58,-12.008,0.029,-82.622,-32.012,0.005,14.656,-0.109,1.000,0.000,0.112,-0.218,35.206,6.536,0.943,0.486,294.412,359.641,1.023,65.039,"Curva 2.",11.66
283.60,-12.654,0.029,-82.341,-32.080,0.008,14.519,-0.109,1.000,0.000,-0.027,-0.217,35.212,-7.656,0.066,0.287,294.398,359.635,359.446,65.724,"Curva 2.",11.68
283.62,-13.297,0.028,-82.052,-32.117,-0.024,14.488,-0.303,1.000,0.000,-0.086,-0.242,35.233,-2.163,-1.635,1.035,294.425,359.648,359.295,66.408,"Curva 2.",11.70
283.64,-13.934,0.029,-81.749,-32.050,0.022,14.644,-0.303,1.000,0.000,0.101,-0.207,35.236,8.505,2.183,0.180,294.386,359.631,0.975,67.089,"Curva 2.",11.72
283.66,-14.578,0.028,-81.464,-32.118,-0.022,14.544,-0.409,1.000,0.000,0.015,-0.242,35.257,-5.960,-2.217,1.029,294.338,359.643,359.989,67.775,"Curva 2.",11.74
283.68,-15.225,0.028,-81.183,-32.213,-0.002,14.352,-0.429,1.000,0.000,-0.149,-0.226,35.265,-10.718,0.752,0.380,294.264,359.642,358.778,68.463,"Curva 2.",11.76
283.70,-15.864,0.028,-80.884,-32.194,0.012,14.408,-0.429,1.000,0.000,0.029,-0.212,35.270,2.953,0.691,0.277,294.060,359.636,0.445,69.146,"Curva 2.",11.78
283.72,-16.508,0.028,-80.593,-32.232,-0.015,14.357,-0.438,1.000,0.000,0.110,-0.231,35.284,-3.089,-1.325,0.686,293.828,359.652,0.639,69.833,"Curva 2.",11.80
283.74,-17.159,0.029,-80.323,-32.373,0.023,14.020,-0.419,1.000,0.000,-0.144,-0.203,35.278,-18.305,1.463,-0.263,293.657,359.640,358.671,70.524,"Curva 2.",11.82
283.76,-17.804,0.028,-80.036,-32.419,-0.033,13.980,-0.419,1.000,0.000,-0.071,-0.245,35.304,-2.749,-2.814,1.269,293.444,359.656,359.765,71.213,"Curva 2.",11.84
283.78,-18.448,0.028,-79.746,-32.417,0.015,13.993,-0.419,1.000,0.000,0.098,-0.206,35.307,0.659,2.411,0.181,293.182,359.645,1.083,71.901,"Curva 2.",11.86
283.80,-19.104,0.028,-79.483,-32.550,0.007,13.638,-0.351,1.000,0.000,-0.117,-0.213,35.291,-18.882,-0.712,-0.790,292.930,359.645,359.044,72.595,"Curva 2.",11.88
283.82,-19.755,0.028,-79.212,-32.635,-0.053,13.486,-0.351,1.000,0.000,-0.153,-0.255,35.310,-8.640,-3.145,0.973,292.707,359.675,359.048,73.288,"Curva 2.",11.90
283.84,-20.402,0.028,-78.926,-32.612,0.047,13.541,-0.313,1.000,0.000,0.068,-0.177,35.311,3.110,4.908,0.026,292.433,359.640,1.091,73.979,"Curva 2.",11.92
283.86,-21.058,0.028,-78.666,-32.706,-0.019,13.302,-0.274,1.000,0.000,-0.025,-0.229,35.307,-12.874,-3.299,-0.188,292.173,359.658,359.835,74.674,"Curva 2.",11.94
283.88,-21.717,0.028,-78.411,-32.818,-0.006,13.033,-0.274,1.000,0.000,-0.163,-0.220,35.310,-14.565,0.266,0.185,291.932,359.659,358.545,75.371,"Curva 2.",11.96
283.90,-22.367,0.028,-78.135,-32.809,0.029,13.093,-0.206,1.000,0.000,0.048,-0.197,35.324,2.998,1.706,0.698,291.675,359.634,0.625,76.064,"Curva 2.",11.98
283.92,-23.024,0.028,-77.873,-32.862,-0.025,12.993,-0.206,1.000,0.000,0.086,-0.239,35.336,-5.662,-2.630,0.625,291.429,359.654,0.643,76.761,"Curva 2.",12.00
283.94,-23.688,0.028,-77.631,-32.991,0.027,12.647,-0.206,1.000,0.000,-0.190,-0.202,35.331,-18.546,2.096,-0.256,291.290,359.638,358.526,77.461,"Curva 2.",12.02
283.96,-24.345,0.028,-77.368,-33.025,-0.035,12.664,-0.196,1.000,0.000,-0.097,-0.250,35.369,0.181,-3.069,1.877,291.137,359.652,359.927,78.158,"Curva 2.",12.04
283.98,-25.002,0.028,-77.105,-33.021,0.004,12.706,-0.206,1.000,0.000,0.064,-0.217,35.381,2.095,1.861,0.594,290.935,359.646,1.222,78.856,"Curva 2.",12.06
284.00,-25.669,0.028,-76.868,-33.126,0.015,12.414,-0.206,1.000,0.000,-0.149,-0.210,35.375,-15.510,0.302,-0.288,290.791,359.639,359.048,79.558,"Curva 2.",12.08
284.02,-26.331,0.027,-76.619,-33.175,-0.051,12.368,-0.206,1.000,0.000,-0.164,-0.257,35.404,-3.004,-3.332,1.461,290.717,359.669,359.216,80.259,"Curva 2.",12.10
284.04,-26.989,0.028,-76.356,-33.129,0.040,12.498,-0.206,1.000,0.000,0.054,-0.183,35.407,7.020,4.411,0.132,290.576,359.640,1.227,80.958,"Curva 2.",12.12
284.06,-27.656,0.028,-76.117,-33.198,-0.014,12.333,-0.206,1.000,0.000,-0.033,-0.229,35.414,-8.916,-2.745,0.358,290.435,359.653,359.852,81.661,"Curva 2.",12.14
284.08,-28.323,0.028,-75.879,-33.264,0.001,12.174,-0.206,1.000,0.000,-0.143,-0.217,35.421,-8.650,0.551,0.339,290.340,359.654,358.718,82.364,"Curva 2.",12.16
284.10,-28.983,0.028,-75.620,-33.220,0.032,12.308,-0.206,1.000,0.000,0.080,-0.195,35.426,7.092,1.483,0.236,290.197,359.634,0.751,83.064,"Curva 2.",12.18
284.12,-29.648,0.028,-75.375,-33.271,-0.026,12.237,-0.206,1.000,0.000,0.093,-0.241,35.449,-4.252,-2.902,1.160,290.040,359.654,0.543,83.767,"Curva 2.",12.20
284.14,-30.320,0.028,-75.147,-33.379,0.026,11.934,-0.206,1.000,0.000,-0.166,-0.204,35.447,-16.121,2.218,-0.060,289.951,359.635,358.565,84.472,"Curva 2.",12.22
284.16,-30.984,0.028,-74.898,-33.394,-0.023,11.977,-0.216,1.000,0.000,-0.064,-0.244,35.476,1.742,-2.475,1.431,289.833,359.644,0.056,85.175,"Curva 2.",12.24
284.18,-31.649,0.028,-74.650,-33.389,-0.004,12.020,-0.216,1.000,0.000,0.081,-0.225,35.486,2.146,0.931,0.509,289.662,359.644,1.157,85.879,"Curva 2.",12.26
284.20,-32.323,0.028,-74.427,-33.485,0.018,11.720,-0.216,1.000,0.000,-0.145,-0.209,35.476,-15.754,0.811,-0.520,289.531,359.637,358.955,86.586,"Curva 2.",12.28
284.22,-32.992,0.027,-74.190,-33.522,-0.053,11.698,-0.264,1.000,0.000,-0.129,-0.260,35.504,-1.641,-3.614,1.387,289.450,359.669,359.357,87.291,"Curva 2.",12.30
